,over_under_line,offensive_defensive_rank_diff,offensive_offensive_rank_dif,offense_defense_passing_completion,offense_rushing_vs_defense_rushing_allowed_yards,defense_offense_rank_dif,QB_rating,beat_spread,target_spread
123,39.0,3,4,-0.09569484607086964,0.9311059311059312,3,77.5,1,-4.0
124,40.5,-1,0,-0.021294995135661018,1.02633215840763,1,85.5,1,3.0
125,41.0,-1,0,-0.021294995135661018,1.02633215840763,1,85.5,0,-1.0
126,43.0,-1,0,-0.021294995135661018,1.02633215840763,1,85.5,0,3.5
127,50.0,-1,0,-0.021294995135661018,1.02633215840763,1,85.5,1,6.5
128,41.5,-1,0,-0.021294995135661018,1.02633215840763,1,85.5,0,3.0
129,43.0,-1,0,-0.021294995135661018,1.02633215840763,1,85.5,0,8.0
130,48.0,-1,0,-0.021294995135661018,1.02633215840763,1,85.5,0,14.5
131,39.0,-1,0,-0.021294995135661018,1.02633215840763,1,85.5,0,4.0
132,43.0,0,6,0.11710496945622514,0.8940966694262243,-1,101.9,1,-4.5
133,42.0,-16,-10,0.0561812628254228,1.0195240638537773,5,76.3,0,-3.5
134,40.5,-19,-13,0.005901930741421203,0.8944811905746176,1,85.3,0,1.0
135,40.0,-19,-13,0.005901930741421203,0.8944811905746176,1,85.3,0,3.0
136,45.5,-14,-8,0.07230102536171823,0.9604482531311801,-13,91.0,0,3.0
137,45.5,-23,-17,0.1525497995987679,0.8427977409545089,-12,94.5,0,3.0
138,40.5,-6,0,0.13989229268765468,1.1434325352427837,6,95.4,1,-1.0
139,47.5,-6,0,0.13989229268765468,1.1434325352427837,6,95.4,0,5.5
140,45.0,-6,0,0.13989229268765468,1.1434325352427837,6,95.4,0,3.5
141,43.0,-6,0,0.13989229268765468,1.1434325352427837,6,95.4,0,3.5
142,42.0,-6,0,0.13989229268765468,1.1434325352427837,6,95.4,1,3.5
143,45.5,-6,0,0.13989229268765468,1.1434325352427837,6,95.4,1,-3.0
144,45.5,-6,0,0.13989229268765468,1.1434325352427837,6,95.4,1,-3.0
145,41.0,-6,0,0.13989229268765468,1.1434325352427837,6,95.4,1,-6.5
146,40.0,-6,0,0.13989229268765468,1.1434325352427837,6,95.4,1,-3.0
147,43.0,-6,0,0.13989229268765468,1.1434325352427837,6,95.4,0,4.5
148,45.0,-4,2,0.1503191579902976,0.9427064292056198,7,104.1,1,-3.5
149,47.5,-12,-6,0.0563014746695869,1.0349071380622064,-3,92.7,1,-5.5
150,43.0,-13,-7,0.126301705312851,1.1376968200061748,4,87.9,1,-3.5
151,41.0,-22,-16,0.09603940251945532,0.9412214226580908,-15,79.4,0,6.5
152,44.5,7,0,0.0604001426879055,0.91644908616188,-7,101.9,1,1.0
153,50.5,7,0,0.0604001426879055,0.91644908616188,-7,101.9,1,-8.5
154,54.0,7,0,0.0604001426879055,0.91644908616188,-7,101.9,0,-9.0
155,52.5,7,0,0.0604001426879055,0.91644908616188,-7,101.9,0,-7.0
156,43.0,7,0,0.0604001426879055,0.91644908616188,-7,101.9,0,-2.5
157,46.5,7,0,0.0604001426879055,0.91644908616188,-7,101.9,1,-5.0
158,45.5,7,0,0.0604001426879055,0.91644908616188,-7,101.9,0,-2.5
159,46.5,7,0,0.0604001426879055,0.91644908616188,-7,101.9,0,-10.0
160,44.5,7,0,0.0604001426879055,0.91644908616188,-7,101.9,0,-3.0
161,44.5,-2,-9,0.04738927114049973,1.194499017681729,-12,95.6,0,-1.0
162,50.5,-21,-28,0.04436330059598759,1.1580882352941178,-13,76.6,0,8.5
163,43.0,-9,-16,0.002568954956437386,1.0450121654501217,-1,76.3,1,2.5
164,44.5,-9,-16,0.002568954956437386,1.0450121654501217,-1,76.3,1,3.0
165,46.5,-12,-19,-0.045158172192661834,0.9168432203389829,-5,85.3,0,5.0
166,45.5,-1,-8,-0.010511639852507026,1.0424107142857142,-6,88.0,1,2.5
167,52.5,4,-3,0.038812287964144376,0.9981389578163772,-27,94.5,1,7.0
168,54.0,-14,-21,-0.05315964002344953,0.9078282828282828,-22,77.5,1,9.0
169,46.5,-17,-24,0.0248365274087472,1.087209302325581,-16,88.9,1,10.0
170,48.5,30,6,-0.08146787586576354,0.8655409066281379,1,100.9,1,-2.5
171,51.0,10,-14,-0.15423767088783513,0.7484434451746801,0,85.3,1,-3.5
172,51.5,12,-12,-0.14718118782031964,0.9697241533976227,-18,84.2,0,-6.0
173,52.0,22,-2,0.017068681584810674,0.7449693163978878,-9,102.0,1,1.0
174,53.5,11,-13,-0.03450902983394799,0.7803692905733722,-6,87.8,0,-6.0
175,43.0,31,7,-0.12433198119889265,0.8853883758826724,2,99.2,0,-9.5
176,48.5,24,0,0.008527994067482503,0.7664627563871896,-24,100.6,0,2.5
177,43.0,24,0,0.008527994067482503,0.7664627563871896,-24,100.6,1,9.5
178,49.5,24,0,0.008527994067482503,0.7664627563871896,-24,100.6,0,6.5
179,53.0,24,0,0.008527994067482503,0.7664627563871896,-24,100.6,1,5.0
180,52.0,24,0,0.008527994067482503,0.7664627563871896,-24,100.6,0,-1.0
181,51.0,24,0,0.008527994067482503,0.7664627563871896,-24,100.6,0,3.5
182,51.5,24,0,0.008527994067482503,0.7664627563871896,-24,100.6,1,6.0
183,53.5,24,0,0.008527994067482503,0.7664627563871896,-24,100.6,1,6.0
184,49.5,19,-5,-0.049345000776678916,0.8047834518422754,-20,85.6,1,-6.5
185,53.0,8,-16,-0.16132506470721075,0.7410843125128839,-17,77.5,0,-5.0
186,45.0,16,30,-0.08044128113879001,1.0602876106194692,25,100.9,1,-7.0
187,43.0,-5,9,-0.06505544933078389,0.9903846153846154,12,89.7,0,-6.5
188,41.0,-11,3,-0.15502748414376322,1.1398601398601398,19,74.1,1,-8.0
189,46.0,-14,0,-0.10378707224334592,0.9897435897435898,14,82.6,0,6.0
190,45.0,-14,0,-0.10378707224334592,0.9897435897435898,14,82.6,0,7.0
191,44.0,-14,0,-0.10378707224334592,0.9897435897435898,14,82.6,1,7.5
192,41.0,-14,0,-0.10378707224334592,0.9897435897435898,14,82.6,0,8.0
193,40.0,-14,0,-0.10378707224334592,0.9897435897435898,14,82.6,0,14.0
194,43.0,-14,0,-0.10378707224334592,0.9897435897435898,14,82.6,1,6.5
195,43.0,-14,0,-0.10378707224334592,0.9897435897435898,14,82.6,0,2.5
196,42.5,-14,0,-0.10378707224334592,0.9897435897435898,14,82.6,0,9.0
197,43.0,-12,2,-0.10813793103448266,1.005921052631579,3,84.0,1,-2.5
198,44.0,12,26,-0.07883146067415725,0.9981389578163772,2,94.5,0,-7.5
199,46.0,13,27,-0.029789830508474613,1.1108247422680413,21,91.2,1,-6.0
200,42.5,0,14,-0.027088607594936698,0.9427966101694916,9,95.1,1,-9.0
201,40.0,14,28,-0.0030429447852761142,1.1340000000000001,31,109.8,1,-14.0
202,43.5,11,27,-0.06019051186685576,1.0602876106194692,22,100.9,0,-7.0
203,41.0,-16,0,-0.13641927228218542,1.1398601398601398,16,74.1,0,-3.0
204,43.5,-16,0,-0.13641927228218542,1.1398601398601398,16,74.1,1,7.0
205,46.0,-16,0,-0.13641927228218542,1.1398601398601398,16,74.1,0,9.0
206,40.0,-16,0,-0.13641927228218542,1.1398601398601398,16,74.1,0,1.0
207,41.5,-16,0,-0.13641927228218542,1.1398601398601398,16,74.1,0,3.0
208,42.0,-16,0,-0.13641927228218542,1.1398601398601398,16,74.1,0,9.5
209,42.0,-16,0,-0.13641927228218542,1.1398601398601398,16,74.1,1,11.0
210,38.5,-16,0,-0.13641927228218542,1.1398601398601398,16,74.1,0,-3.0
211,41.0,3,19,0.04062859852333545,0.9125874125874126,12,102.0,1,3.0
212,38.5,-19,-3,-0.08405043025815484,0.9897435897435898,11,82.6,1,3.0
213,42.0,6,22,-0.010407206134147251,0.96627408993576,27,104.1,1,-9.5
214,46.0,-2,14,-0.09128843050033464,1.0607798165137614,17,92.7,1,-9.0
215,40.0,-3,13,-0.031068861581265875,1.1661392405063291,24,87.9,1,-1.0
216,41.5,-12,4,-0.057102816212127976,0.9647519582245432,5,79.4,0,-3.0
217,42.0,9,25,0.01891231145348016,1.1340000000000001,28,109.8,0,-11.0
218,49.5,22,23,-0.02193695983731569,1.0602876106194692,18,100.9,0,-10.0
219,46.5,5,6,-0.05440829797265445,1.0450121654501217,21,76.3,1,-4.5
220,42.0,7,8,-0.039976387249114564,0.9844594594594596,3,91.0,1,6.0
221,43.5,-8,-7,-0.04676806083650198,0.9897435897435898,7,82.6,1,2.5
222,41.0,17,18,0.029872701555869963,0.96627408993576,23,104.1,0,-9.5
223,41.0,-6,-5,-0.051395730706075504,1.005921052631579,-4,84.0,0,-6.0
224,44.0,19,20,0.031937046004842484,1.1108247422680413,14,91.2,0,3.0
225,46.5,-1,0,-0.01872358410819952,0.9647519582245432,1,79.4,0,4.5
226,42.0,-1,0,-0.01872358410819952,0.9647519582245432,1,79.4,0,-6.0
227,44.0,-1,0,-0.01872358410819952,0.9647519582245432,1,79.4,0,-3.0
228,43.5,-1,0,-0.01872358410819952,0.9647519582245432,1,79.4,0,-2.5
229,49.5,-1,0,-0.01872358410819952,0.9647519582245432,1,79.4,1,10.0
230,41.0,-1,0,-0.01872358410819952,0.9647519582245432,1,79.4,1,6.0
231,43.0,-1,0,-0.01872358410819952,0.9647519582245432,1,79.4,1,3.5
232,41.0,-1,0,-0.01872358410819952,0.9647519582245432,1,79.4,1,9.5
233,43.0,-3,-2,-0.033406219630709555,1.087209302325581,6,88.9,0,-3.5
234,48.0,0,5,-0.02226128714144826,0.9863140563902038,0,100.9,0,-4.0
235,42.0,-10,-5,-0.01246275424277754,1.1111618769132363,-8,95.6,0,3.0
236,39.0,-17,-12,-0.054721857727941366,0.9721043399536016,3,76.3,0,-4.0
237,43.0,-15,-10,-0.04029473264960659,0.9157762413576368,-15,91.0,0,-3.0
238,41.0,-30,-25,-0.04708415410692191,0.920691711389386,-11,82.6,0,6.5
239,43.0,-5,0,0.029531194083263882,0.8988596185448932,5,104.1,1,3.0
240,45.5,-5,0,0.029531194083263882,0.8988596185448932,5,104.1,1,1.5
241,42.0,-5,0,0.029531194083263882,0.8988596185448932,5,104.1,1,-3.0
242,49.5,-5,0,0.029531194083263882,0.8988596185448932,5,104.1,1,-0.0
243,48.0,-5,0,0.029531194083263882,0.8988596185448932,5,104.1,1,4.0
244,44.0,-5,0,0.029531194083263882,0.8988596185448932,5,104.1,1,-7.5
245,41.0,-5,0,0.029531194083263882,0.8988596185448932,5,104.1,1,-6.5
246,39.0,-5,0,0.029531194083263882,0.8988596185448932,5,104.1,1,4.0
247,44.0,-28,-23,-0.051710289433596346,0.9357405140758874,-22,84.0,0,7.5
248,49.5,-3,2,0.031594853992240164,1.0333253416446897,-4,91.2,0,-0.0
249,45.5,-23,-18,-0.01904897697298069,0.8974436820693424,-17,79.4,0,-1.5
250,46.5,3,14,-0.018462712754884425,0.9863140563902038,9,100.9,0,-10.0
251,44.0,-18,-7,-0.002039870683915868,0.9212880143112702,-4,89.7,0,1.5
252,43.5,-14,-3,-0.051049394633056584,0.9721043399536016,12,76.3,0,-7.0
253,44.0,-12,-1,-0.036566219296024216,0.9157762413576368,-6,91.0,0,-3.0
254,45.0,-16,-5,0.031717196183709495,0.8892580287929126,2,87.8,0,-2.0
255,42.5,-27,-16,-0.04338201806877995,0.920691711389386,-2,82.6,1,2.5
256,44.0,-10,1,-0.05094138750747424,0.9867719223383828,4,92.7,0,-3.0
257,42.5,-11,0,0.011951946792976287,1.0847806888430969,11,87.9,0,-2.5
258,43.5,-11,0,0.011951946792976287,1.0847806888430969,11,87.9,1,7.0
259,45.0,-11,0,0.011951946792976287,1.0847806888430969,11,87.9,1,1.0
260,44.0,-11,0,0.011951946792976287,1.0847806888430969,11,87.9,1,-1.5
261,44.0,-11,0,0.011951946792976287,1.0847806888430969,11,87.9,1,3.0
262,45.0,-11,0,0.011951946792976287,1.0847806888430969,11,87.9,1,2.0
263,46.5,-11,0,0.011951946792976287,1.0847806888430969,11,87.9,1,10.0
264,44.0,-11,0,0.011951946792976287,1.0847806888430969,11,87.9,1,3.0
265,45.0,-13,-2,0.03848594901449176,0.877020102483248,-7,95.1,0,-1.0
266,50.5,10,13,0.0781643219033048,0.9424778761061946,8,100.9,1,-6.0
267,49.0,10,13,0.0781643219033048,0.9424778761061946,8,100.9,0,-7.0
268,48.5,-11,-8,0.09620390390927014,0.8803418803418803,-5,89.7,0,6.5
269,45.5,-7,-4,0.04236965752650024,0.9288997026223303,11,76.3,1,2.5
270,47.0,-5,-2,0.05827862310445143,0.8750750750750751,-7,91.0,0,4.0
271,46.0,2,5,0.1938256013022368,0.8111888111888113,-2,102.0,0,-1.0
272,48.0,-20,-17,0.05079184582400531,0.8797720797720798,-3,82.6,0,7.5
273,46.0,11,14,0.027850840375323926,0.9640895648500212,9,99.2,1,2.5
274,48.5,-3,0,0.042488297369150496,0.9429153924566768,3,92.7,1,-6.5
275,48.0,-3,0,0.042488297369150496,0.9429153924566768,3,92.7,1,-7.5
276,45.5,-3,0,0.042488297369150496,0.9429153924566768,3,92.7,0,-2.5
277,46.0,-3,0,0.042488297369150496,0.9429153924566768,3,92.7,0,-2.5
278,45.0,-3,0,0.042488297369150496,0.9429153924566768,3,92.7,1,-0.0
279,46.5,-3,0,0.042488297369150496,0.9429153924566768,3,92.7,1,-2.5
280,47.0,-3,0,0.042488297369150496,0.9429153924566768,3,92.7,1,-4.0
281,50.5,-3,0,0.042488297369150496,0.9429153924566768,3,92.7,0,6.0
282,46.0,-3,0,0.042488297369150496,0.9429153924566768,3,92.7,1,1.0
283,49.0,-3,0,0.042488297369150496,0.9429153924566768,3,92.7,1,7.0
284,45.0,-4,-1,0.11157314010457407,1.0365682137834036,10,87.9,0,-0.0
285,46.5,-6,-3,0.14071927126463968,0.8380414312617703,-8,95.1,0,2.5
286,47.0,-1,2,0.03365286995180239,1.1780973451327432,-3,100.9,0,-6.0
287,41.5,-30,-27,0.040995540995540924,1.286764705882353,-12,76.6,1,5.0
288,41.0,-28,-25,-0.0501876083271432,1.2665112665112663,-9,74.1,1,3.5
289,42.0,-31,-28,0.007410452277372359,1.0997150997150995,-14,82.6,0,6.5
290,44.0,0,3,-0.014583445721170318,1.2051119560625263,-2,99.2,1,-2.5
291,44.5,-6,-3,0.08840721910028848,1.0736378777064002,2,104.1,0,-3.0
292,49.5,-14,-11,-0.0005502885084037733,1.178644240570846,-8,92.7,1,-3.0
293,43.0,-15,-12,0.06568242251061629,1.2957102672292546,-1,87.9,0,2.5
294,40.0,-15,-12,0.06568242251061629,1.2957102672292546,-1,87.9,1,4.5
295,42.0,-24,-21,0.037048883202729366,1.0719466202494925,-20,79.4,0,10.5
296,41.0,-3,0,0.12065439672801626,1.2599999999999998,3,109.8,0,-3.5
297,49.5,-3,0,0.12065439672801626,1.2599999999999998,3,109.8,0,3.0
298,44.5,-3,0,0.12065439672801626,1.2599999999999998,3,109.8,0,3.0
299,42.0,-3,0,0.12065439672801626,1.2599999999999998,3,109.8,1,-6.5
300,41.5,-3,0,0.12065439672801626,1.2599999999999998,3,109.8,0,-5.0
301,43.0,-3,0,0.12065439672801626,1.2599999999999998,3,109.8,1,-2.5
302,42.0,-3,0,0.12065439672801626,1.2599999999999998,3,109.8,1,-10.5
303,47.0,-3,0,0.12065439672801626,1.2599999999999998,3,109.8,1,6.0
304,40.0,-3,0,0.12065439672801626,1.2599999999999998,3,109.8,0,-4.5
305,44.0,-3,0,0.12065439672801626,1.2599999999999998,3,109.8,0,2.5
306,46.0,5,0,0.04929811273772367,1.0874744724302243,-5,100.9,1,-2.0
307,46.0,5,0,0.04929811273772367,1.0874744724302243,-5,100.9,1,-4.5
308,45.0,5,0,0.04929811273772367,1.0874744724302243,-5,100.9,0,-5.5
309,46.0,5,0,0.04929811273772367,1.0874744724302243,-5,100.9,1,-7.0
310,43.5,5,0,0.04929811273772367,1.0874744724302243,-5,100.9,1,3.0
311,45.0,5,0,0.04929811273772367,1.0874744724302243,-5,100.9,0,-8.5
312,43.0,5,0,0.04929811273772367,1.0874744724302243,-5,100.9,1,-3.5
313,51.5,5,0,0.04929811273772367,1.0874744724302243,-5,100.9,1,-4.0
314,47.5,5,0,0.04929811273772367,1.0874744724302243,-5,100.9,0,3.0
315,46.0,-16,-21,0.06685471238481733,1.0157790927021697,-18,89.7,0,2.0
316,43.0,-22,-27,-0.03581136471501911,1.1690873229334768,-11,74.1,0,3.5
317,45.0,-25,-30,0.02265849305501688,1.015121630506246,-16,82.6,1,8.5
318,47.5,6,1,0.0003316981197953872,1.1124110363654092,-4,99.2,1,-3.0
319,46.0,-23,-28,0.017693777018196633,1.031713900134953,-27,84.0,0,7.0
320,51.5,-6,-11,0.08599413165862546,1.0111381830838846,-26,85.6,0,4.0
321,45.0,2,-3,0.10709591342590308,1.139307427967222,-9,91.2,1,5.5
322,46.0,-11,-16,0.1101782485145959,0.9669708822251196,-21,95.1,0,4.5
323,43.5,3,-2,0.1376164839292422,1.163076923076923,1,109.8,0,-3.0
324,44.5,13,12,0.04838709677419351,1.1111618769132363,9,95.6,1,1.0
325,41.0,3,2,-0.04424851455327072,0.8528774142688215,16,85.3,0,-5.0
326,46.0,11,10,-0.03352134699690057,0.9676783602680332,-7,88.1,1,-1.0
327,47.5,4,3,0.09105051993777136,0.8892580287929126,10,87.8,0,-3.5
328,45.5,24,23,-0.010453668933319782,1.0089309399593245,18,99.2,0,-5.5
329,50.5,20,19,0.09515943694340724,1.0333253416446897,13,91.2,1,-9.5
330,44.5,1,0,-0.052257605213438696,0.8444914258867748,-1,77.5,0,-1.0
331,46.5,1,0,-0.052257605213438696,0.8444914258867748,-1,77.5,0,-3.5
332,41.0,1,0,-0.052257605213438696,0.8444914258867748,-1,77.5,1,5.0
333,45.5,1,0,-0.052257605213438696,0.8444914258867748,-1,77.5,1,5.5
334,47.5,1,0,-0.052257605213438696,0.8444914258867748,-1,77.5,1,3.5
335,50.5,1,0,-0.052257605213438696,0.8444914258867748,-1,77.5,0,9.5
336,46.0,1,0,-0.052257605213438696,0.8444914258867748,-1,77.5,0,1.0
337,44.0,1,0,-0.052257605213438696,0.8444914258867748,-1,77.5,1,2.5
338,44.0,-2,-3,0.025812867519889426,1.0113574905354246,5,88.9,0,-2.5
339,46.5,-3,-4,0.02571595558153139,0.9308593994859902,-3,85.5,1,3.5
340,46.5,18,-6,-0.0431378530211749,1.0859081978924807,-9,95.6,0,-6.0
341,52.5,-1,-25,-0.04590228526398732,1.052807486631016,-10,76.6,0,-7.0
342,49.0,10,-14,-0.12040829853516265,1.07992007992008,-20,84.2,0,2.0
343,48.0,20,-4,0.04899793410431719,0.8296249205340114,-11,102.0,1,1.5
344,44.5,14,-10,-0.023276158340362896,1.060126582278481,1,87.9,1,-7.0
345,52.0,22,-2,0.040189125295508436,0.8535607968857338,-26,100.6,0,-3.0
346,52.5,24,0,-0.05097351714612053,0.9073990525603428,-24,94.5,1,7.0
347,46.5,24,0,-0.05097351714612053,0.9073990525603428,-24,94.5,1,6.0
348,50.5,24,0,-0.05097351714612053,0.9073990525603428,-24,94.5,0,3.5
349,52.0,24,0,-0.05097351714612053,0.9073990525603428,-24,94.5,0,3.0
350,49.0,24,0,-0.05097351714612053,0.9073990525603428,-24,94.5,1,-2.0
351,48.0,24,0,-0.05097351714612053,0.9073990525603428,-24,94.5,0,-1.5
352,48.0,24,0,-0.05097351714612053,0.9073990525603428,-24,94.5,1,-2.0
353,44.5,24,0,-0.05097351714612053,0.9073990525603428,-24,94.5,0,7.0
354,50.5,17,-7,-0.019500700112700886,0.8962361168243521,-22,85.6,1,-3.5
355,48.0,3,-21,-0.06374133577780994,0.9883720930232556,-13,88.9,0,2.0
356,42.0,-4,10,0.07615937726762967,1.1653648952992481,7,95.6,1,-3.0
357,41.0,-14,0,-0.01893019614061875,0.8944811905746176,14,85.3,0,3.0
358,47.5,-14,0,-0.01893019614061875,0.8944811905746176,14,85.3,0,4.5
359,43.0,-14,0,-0.01893019614061875,0.8944811905746176,14,85.3,1,3.0
360,45.5,-14,0,-0.01893019614061875,0.8944811905746176,14,85.3,0,4.5
361,46.5,-14,0,-0.01893019614061875,0.8944811905746176,14,85.3,1,10.0
362,42.0,-14,0,-0.01893019614061875,0.8944811905746176,14,85.3,0,3.0
363,41.5,-14,0,-0.01893019614061875,0.8944811905746176,14,85.3,1,2.0
364,39.0,-14,0,-0.01893019614061875,0.8944811905746176,14,85.3,1,-3.5
365,43.0,-6,8,-0.007918860735185662,1.0148821827201324,-9,88.1,0,-3.0
366,47.5,-13,1,0.11995297511435155,0.9326364692218352,8,87.8,1,-4.5
367,41.0,7,21,0.015759891260423764,1.0581470833719744,16,99.2,1,-3.0
368,46.5,1,15,0.12192188544007765,0.9427064292056198,20,104.1,0,-10.0
369,41.5,-16,-2,-0.027151451480222463,0.8856861295885687,-3,77.5,0,-2.0
370,45.5,-19,-5,0.052987145778556684,1.06069200226886,3,88.9,1,-4.5
371,39.0,-20,-6,0.05288766659614974,0.9762671750706726,-5,85.5,0,3.5
372,42.0,4,19,-0.027240143369175684,1.1376181120778368,16,95.6,1,-6.5
373,54.0,-15,0,-0.030050505050505105,1.1029411764705883,15,76.6,1,6.5
374,48.5,-15,0,-0.030050505050505105,1.1029411764705883,15,76.6,0,3.0
375,44.5,-15,0,-0.030050505050505105,1.1029411764705883,15,76.6,0,3.0
376,43.5,-15,0,-0.030050505050505105,1.1029411764705883,15,76.6,0,-1.0
377,45.0,-15,0,-0.030050505050505105,1.1029411764705883,15,76.6,1,-2.0
378,43.5,-15,0,-0.030050505050505105,1.1029411764705883,15,76.6,1,2.0
379,42.5,-15,0,-0.030050505050505105,1.1029411764705883,15,76.6,0,6.5
380,42.0,-15,0,-0.030050505050505105,1.1029411764705883,15,76.6,0,6.5
381,43.5,-4,11,-0.10579439252336452,1.1313448456305601,5,84.2,1,1.0
382,43.5,6,21,0.06642642642642649,0.8691308691308691,14,102.0,0,-2.0
383,42.5,1,16,-0.06876090750436302,1.010266491917868,19,92.7,1,-6.5
384,48.5,8,23,0.057471264367816126,0.8942065491183879,-1,100.6,1,-3.0
385,44.5,10,25,-0.035205992509363286,0.9506085312536924,1,94.5,1,-3.0
386,54.0,3,18,-0.0032102728731941976,0.9389140271493212,3,85.6,0,-6.5
387,45.0,-11,4,-0.048185941043083935,1.035437430786268,12,88.9,0,2.0
388,44.5,-1,-6,0.013261268765499823,0.9662288930581616,-3,89.7,1,3.0
389,43.0,3,-2,-0.0364996895729176,1.0195240638537773,13,76.3,0,-6.0
390,44.0,5,0,-0.021794452172489875,0.9604482531311801,-5,91.0,1,3.5
391,44.5,5,0,-0.021794452172489875,0.9604482531311801,-5,91.0,0,-3.0
392,48.5,5,0,-0.021794452172489875,0.9604482531311801,-5,91.0,1,3.5
393,48.0,5,0,-0.021794452172489875,0.9604482531311801,-5,91.0,1,6.0
394,50.0,5,0,-0.021794452172489875,0.9604482531311801,-5,91.0,0,-1.5
395,45.0,5,0,-0.021794452172489875,0.9604482531311801,-5,91.0,1,-1.0
396,43.0,5,0,-0.021794452172489875,0.9604482531311801,-5,91.0,1,6.0
397,43.5,5,0,-0.021794452172489875,0.9604482531311801,-5,91.0,1,6.5
398,48.5,-4,-9,0.051412412605578384,0.8427977409545089,-4,94.5,0,-3.5
399,43.5,13,8,0.039865614468423516,1.1434325352427837,14,95.4,0,-6.5
400,44.0,-8,-13,-0.03343006714464547,0.9813863928112966,-12,84.0,0,-3.5
401,48.0,17,12,0.05148095318006374,1.08373145587126,6,91.2,0,-6.0
402,50.0,4,-1,0.05440844717383131,0.9198015708970649,-6,95.1,1,1.5
403,45.0,-6,-11,-0.015192898600204785,0.9762671750706726,-10,85.5,0,1.0
404,41.5,-19,-4,0.06375339054648932,1.2004662004662006,-1,89.7,0,2.0
405,42.0,-15,0,0.01151277918489524,1.2666814126668142,15,76.3,1,3.0
406,45.0,-15,0,0.01151277918489524,1.2666814126668142,15,76.3,1,-3.0
407,45.0,-15,0,0.01151277918489524,1.2666814126668142,15,76.3,1,-5.5
408,42.0,-15,0,0.01151277918489524,1.2666814126668142,15,76.3,0,-3.5
409,45.5,-15,0,0.01151277918489524,1.2666814126668142,15,76.3,0,-3.5
410,41.5,-15,0,0.01151277918489524,1.2666814126668142,15,76.3,0,-2.0
411,45.0,-15,0,0.01151277918489524,1.2666814126668142,15,76.3,1,-6.0
412,45.5,-15,0,0.01151277918489524,1.2666814126668142,15,76.3,1,7.5
413,45.0,-13,2,0.02695079761675956,1.193284193284193,-3,91.0,0,5.5
414,45.0,-22,-7,0.10380565531187892,1.0471123448222686,-2,94.5,0,6.0
415,42.0,-5,10,0.0916834652637788,1.4206283013622465,16,95.4,0,-3.0
416,42.0,-26,-11,0.014735364875701597,1.2192982456140349,-10,84.0,1,3.5
417,45.5,-1,14,0.10387761135199036,1.3464542330521714,8,91.2,0,-7.5
418,45.5,-20,-5,-0.04471296539805392,1.1003979185797368,-6,77.5,1,3.5
419,45.0,-14,1,0.10695098616426256,1.142783769902414,-4,95.1,0,3.0
420,45.0,0,-5,-0.06335245379222433,0.9432234432234432,-2,89.7,0,2.5
421,45.5,-3,-8,-0.028085957021489198,0.8227311280746394,-3,94.5,1,-3.5
422,41.5,-6,-11,-0.15348837209302324,1.0855810855810857,5,74.1,1,3.0
423,45.0,14,9,-0.03875968992248058,1.1162079510703362,15,95.4,1,3.0
424,50.0,8,3,-0.1092495636998254,1.010266491917868,6,92.7,0,-10.5
425,44.0,7,2,-0.05022026431718052,1.1106088004822179,13,87.9,1,-2.5
426,52.0,15,10,0.011494252873563315,0.8942065491183879,-14,100.6,0,-2.5
427,45.5,5,0,-0.025316455696202445,0.8979015334947539,-5,95.1,0,3.5
428,44.0,5,0,-0.025316455696202445,0.8979015334947539,-5,95.1,0,2.5
429,43.0,5,0,-0.025316455696202445,0.8979015334947539,-5,95.1,1,10.0
430,45.0,5,0,-0.025316455696202445,0.8979015334947539,-5,95.1,0,-3.0
431,50.0,5,0,-0.025316455696202445,0.8979015334947539,-5,95.1,1,10.5
432,41.5,5,0,-0.025316455696202445,0.8979015334947539,-5,95.1,0,-3.0
433,52.0,5,0,-0.025316455696202445,0.8979015334947539,-5,95.1,1,2.5
434,45.0,5,0,-0.025316455696202445,0.8979015334947539,-5,95.1,1,-2.5
435,43.0,19,14,-0.0012269938650306678,1.0799999999999998,17,109.8,0,-10.0
436,43.5,-3,0,0.01743405816894894,0.8803418803418803,3,89.7,0,16.5
437,44.5,-3,0,0.01743405816894894,0.8803418803418803,3,89.7,1,9.5
438,45.5,-3,0,0.01743405816894894,0.8803418803418803,3,89.7,1,3.5
439,49.5,-3,0,0.01743405816894894,0.8803418803418803,3,89.7,1,3.5
440,42.5,-3,0,0.01743405816894894,0.8803418803418803,3,89.7,1,7.0
441,45.0,-3,0,0.01743405816894894,0.8803418803418803,3,89.7,1,8.0
442,44.0,-3,0,0.01743405816894894,0.8803418803418803,3,89.7,0,4.0
443,44.0,-3,0,0.01743405816894894,0.8803418803418803,3,89.7,1,3.0
444,49.5,-6,-3,0.055742315177814916,0.7678823862029969,2,94.5,0,-3.5
445,42.5,-9,-6,-0.0804761467046603,1.0132090132090132,10,74.1,0,-7.0
446,44.0,0,3,-0.07090033087595049,1.055921855921856,-3,84.2,0,-3.0
447,44.5,11,14,0.04414796528042242,1.0417940876656473,20,95.4,0,-9.5
448,45.0,5,8,-0.032421709863093895,0.9429153924566768,11,92.7,0,-8.0
449,44.0,4,7,0.031698908255123566,1.0365682137834036,18,87.9,1,-4.0
450,45.5,2,5,0.058750687947165765,0.8380414312617703,0,95.1,0,-3.5
451,43.5,16,19,0.08491788286400181,1.008,22,109.8,1,-16.5
